"Model","Gene","Coefficient","Estimate","p.val.t.dist","p.val.perm"
"logi.S","KCNQ1OT1","Age",-0.00230344567491845,0.535910001512299,0.5734
"logi.S","ZDBF2","Age",-0.0124158586024706,4.72255350824574e-08,0.0894
"logi.S","GRB10","Age",-0.00463225067439322,0.0558544207309383,0.0374
"logi.S","SNORD116-20","Age",0.00200025651620847,0.198252381235016,0.736
"logi.S","KCNK9","Age",0.0161621333490811,0.00926572251223627,0.004
"logi.S","INPP5F","Age",-0.00552972843293051,1.1792117084386e-22,0
"logi.S","RP13-487P22.1","Age",0.0214220841647513,0.0807160138059038,0.0778
"logi.S","MEST","Age",-0.000757316502325936,0.624310852595464,0.6428
"logi.S","ZNF331","Age",-0.00571529284733603,2.71036457397438e-05,0.0044
"logi.S","hsa-mir-335","Age",0.00481331590512885,0.487108145325731,0.445
"logi.S","DIRAS3","Age",-0.00231567560288461,0.793501061319225,0.8578
"logi.S","PWRN1","Age",-0.00132269461829366,0.772514504986781,0.7892
"logi.S","IGF2","Age",-0.00178929667696503,0.531740238312639,0.5836
"logi.S","NLRP2","Age",0.00932327638254039,0.000205024724186484,0.0168
"logi.S","UBE3A","Age",-0.0101175285047525,0.00441299534104822,0.0356
"logi.S","MAGEL2","InstitutionPenn",-1.42792230663205,0.0697511983187538,NA
"logi.S","TMEM261P1","InstitutionPenn",-15.4431206349911,0.999897618260305,NA
"logi.S","SNHG14","InstitutionPenn",-1.08741887811672,1.03593791290383e-60,NA
"logi.S","AL132709.5","InstitutionPenn",-0.436363407781419,0.0807212214997442,NA
"logi.S","RP11-909M7.3","InstitutionPenn",-1.17624387858314,0.012888211237622,NA
"logi.S","ZIM2","InstitutionPenn",-0.97375525003784,2.4338414429485e-17,NA
"logi.S","NAP1L5","InstitutionPenn",-0.853094701346443,9.29836843108914e-13,NA
"logi.S","MEG3","InstitutionPenn",-0.966553615564945,1.30496100184458e-60,NA
"logi.S","PEG3","InstitutionPenn",-0.795198208759882,5.04556894258911e-84,NA
"logi.S","PWAR6","InstitutionPenn",-1.17539941341029,1.02568852588179e-75,NA
"logi.S","FAM50B","InstitutionPenn",0.294555916115272,0.685750700165201,NA
"logi.S","NDN","InstitutionPenn",-2.74852381728795,6.44633832474251e-05,NA
"logi.S","SNURF","InstitutionPenn",-0.675022143877354,1.44087531602097e-20,NA
"logi.S","PEG10","InstitutionPenn",-0.170427307287794,0.00241394074607998,NA
"logi.S","SNRPN","InstitutionPenn",-0.72975244064469,6.54271167943147e-25,NA
"logi.S","KCNQ1OT1","InstitutionPenn",-0.679679499407118,1.08204773806655e-09,NA
"logi.S","ZDBF2","InstitutionPenn",-1.14942415585734,9.90149290598849e-55,NA
"logi.S","GRB10","InstitutionPenn",-0.311677673077257,0.000659158046517164,NA
"logi.S","SNORD116-20","InstitutionPenn",-0.585486296075291,1.93472486937606e-19,NA
"logi.S","KCNK9","InstitutionPenn",-0.299000122207681,0.285941034592705,NA
"logi.S","INPP5F","InstitutionPenn",-0.175102058131792,1.06422949729509e-13,NA
"logi.S","RP13-487P22.1","InstitutionPenn",-0.0395061948668502,0.908961444471072,NA
"logi.S","MEST","InstitutionPenn",-0.245684185773677,6.34314727631821e-05,NA
"logi.S","ZNF331","InstitutionPenn",0.215727441984593,0.000210740110965059,NA
"logi.S","hsa-mir-335","InstitutionPenn",-0.37843907216415,0.120606497715933,NA
"logi.S","DIRAS3","InstitutionPenn",0.154728124556561,0.752483902530709,NA
"logi.S","PWRN1","InstitutionPenn",-0.0437078115559269,0.788218753048862,NA
"logi.S","IGF2","InstitutionPenn",-0.292217009276869,0.011725935998929,NA
"logi.S","NLRP2","InstitutionPenn",-0.253818309999884,0.0864239388673497,NA
"logi.S","UBE3A","InstitutionPenn",-0.45036750996691,0.00343309958943629,NA
"logi.S","MAGEL2","InstitutionPitt",0.543685243787415,0.487022929742348,NA
"logi.S","TMEM261P1","InstitutionPitt",1.83410267593913,0.999989564878988,NA
"logi.S","SNHG14","InstitutionPitt",1.1297421990956,2.29791848495863e-18,NA
"logi.S","AL132709.5","InstitutionPitt",0.113169059120549,0.734978597411103,NA
"logi.S","RP11-909M7.3","InstitutionPitt",1.82089800582084,0.0284983092113198,NA
"logi.S","ZIM2","InstitutionPitt",0.522191000482574,0.00224558248826397,NA
"logi.S","NAP1L5","InstitutionPitt",1.31209896360239,2.24913443154413e-12,NA
"logi.S","MEG3","InstitutionPitt",1.25302536214833,1.3553582496955e-25,NA
"logi.S","PEG3","InstitutionPitt",0.320897819036357,2.65882665315668e-08,NA
"logi.S","PWAR6","InstitutionPitt",1.2697127169781,2.29171263737596e-22,NA
"logi.S","FAM50B","InstitutionPitt",-0.272437781922327,0.683106251758187,NA
"logi.S","NDN","InstitutionPitt",0.346218714192987,0.677412184044446,NA
"logi.S","SNURF","InstitutionPitt",0.752900388590108,1.12003644261319e-11,NA
"logi.S","PEG10","InstitutionPitt",0.207801755913388,0.000879471643468681,NA
"logi.S","SNRPN","InstitutionPitt",0.774150994462089,1.35939622308365e-12,NA
"logi.S","KCNQ1OT1","InstitutionPitt",0.373979846783366,0.0896698300178097,NA
"logi.S","ZDBF2","InstitutionPitt",0.41621512341072,0.000143886454420142,NA
"logi.S","GRB10","InstitutionPitt",0.314790379636427,0.00448351526950744,NA
"logi.S","SNORD116-20","InstitutionPitt",0.0546147275245026,0.494068688073871,NA
"logi.S","KCNK9","InstitutionPitt",0.435353129403686,0.0947754423748466,NA
"logi.S","INPP5F","InstitutionPitt",-0.0138866109898129,0.561593148690987,NA
"logi.S","RP13-487P22.1","InstitutionPitt",0.307487382010452,0.445531543901948,NA
"logi.S","MEST","InstitutionPitt",-0.0122977325624792,0.863001571058078,NA
"logi.S","ZNF331","InstitutionPitt",0.147035355719902,0.0273475325041378,NA
"logi.S","hsa-mir-335","InstitutionPitt",0.0552323925590184,0.847280728736707,NA
"logi.S","DIRAS3","InstitutionPitt",-0.431340422925315,0.339714977575537,NA
"logi.S","PWRN1","InstitutionPitt",-0.485038034768823,0.0360574788096876,NA
"logi.S","IGF2","InstitutionPitt",0.333371669882667,0.027375997993565,NA
"logi.S","NLRP2","InstitutionPitt",-0.068692910055612,0.483231290616032,NA
"logi.S","UBE3A","InstitutionPitt",0.344577549370199,0.0488482900009593,NA
"logi.S","MAGEL2","GenderMale",-0.273319282323374,0.635708877583528,0.6688
"logi.S","TMEM261P1","GenderMale",13.6527968687788,0.999706658312539,NA
"logi.S","SNHG14","GenderMale",-0.13870482377552,0.0153593422612719,0.4872
"logi.S","AL132709.5","GenderMale",0.32713561053415,0.101713641338903,0.2104
"logi.S","RP11-909M7.3","GenderMale",0.0528889990903995,0.888513379204942,0.9068
"logi.S","ZIM2","GenderMale",-0.114161273420388,0.25935288740042,0.7048
"logi.S","NAP1L5","GenderMale",-0.456367323823889,1.5686117860721e-05,0.0344
"logi.S","MEG3","GenderMale",-0.614215093123537,3.43007072176514e-31,0.016
"logi.S","PEG3","GenderMale",0.0394921596693391,0.243258589580232,0.7828
"logi.S","PWAR6","GenderMale",-0.560784167934146,6.06843584690878e-24,0.0212
"logi.S","FAM50B","GenderMale",0.334113811437776,0.457456617558388,0.4682
"logi.S","NDN","GenderMale",-0.853139933054935,0.144126187879868,0.2244
"logi.S","SNURF","GenderMale",-0.423134839712216,5.34609324539339e-12,0.1324
"logi.S","PEG10","GenderMale",0.0915823363962459,0.0319454685028941,0.4842
"logi.S","SNRPN","GenderMale",-0.447008274607381,8.99730894857834e-14,0.0982
"logi.S","KCNQ1OT1","GenderMale",-0.0999176316296829,0.289208452824622,0.4928
"logi.S","ZDBF2","GenderMale",-0.0455019078009675,0.470068782812591,0.9104
"logi.S","GRB10","GenderMale",-0.100082862686054,0.138570853395231,0.2596
"logi.S","SNORD116-20","GenderMale",0.20069225347968,5.58406486537805e-05,0.3256
"logi.S","KCNK9","GenderMale",0.0560780021251755,0.747012551259936,0.7794
"logi.S","INPP5F","GenderMale",-0.0316105476074174,0.0599862463897073,0.538
"logi.S","RP13-487P22.1","GenderMale",-0.446866530456694,0.199134549477939,0.334
"logi.S","MEST","GenderMale",-0.126653063504295,0.00696807231655069,0.044
"logi.S","ZNF331","GenderMale",-0.000534745437007906,0.989622901337514,0.9886
"logi.S","hsa-mir-335","GenderMale",-0.0655200196826626,0.700774672615761,0.7674
"logi.S","DIRAS3","GenderMale",-0.0836178602771136,0.782584627646165,0.8742
"logi.S","PWRN1","GenderMale",-0.0614320759753326,0.646418553930213,0.7558
"logi.S","IGF2","GenderMale",-0.0897489737630805,0.335436251771802,0.4646
"logi.S","NLRP2","GenderMale",-0.0380798432911705,0.604639879411629,0.785
"logi.S","UBE3A","GenderMale",0.352594508300765,0.00155076259681626,0.0398
"logi.S","MAGEL2","PMI",-0.0605901255789367,0.0183401067090633,NA
"logi.S","TMEM261P1","PMI",-0.00653185871032572,0.999988782159023,NA
"logi.S","SNHG14","PMI",-0.00156467173748636,0.548426122254852,NA
"logi.S","AL132709.5","PMI",-0.0130675419433766,0.12490581125827,NA
"logi.S","RP11-909M7.3","PMI",0.0122355112981716,0.525357408541255,NA
"logi.S","ZIM2","PMI",0.00254169225460884,0.587113710155828,NA
"logi.S","NAP1L5","PMI",-0.00910510524852008,0.0769759900808763,NA
"logi.S","MEG3","PMI",0.000339630819917114,0.873915458887349,NA
"logi.S","PEG3","PMI",-0.00231484305179087,0.135814285585315,NA
"logi.S","PWAR6","PMI",-0.000185034330587502,0.944251056029214,NA
"logi.S","FAM50B","PMI",0.00707023296045821,0.749093980210638,NA
"logi.S","NDN","PMI",-0.0312582168257573,0.202719729078028,NA
"logi.S","SNURF","PMI",0.0120984163561406,3.80576637152887e-05,NA
"logi.S","PEG10","PMI",-0.0146114235152585,1.10642607719018e-14,NA
"logi.S","SNRPN","PMI",0.0114463005343056,6.45884583321806e-05,NA
"logi.S","KCNQ1OT1","PMI",0.00101383362388592,0.799608955729862,NA
"logi.S","ZDBF2","PMI",-0.00500724913298366,0.0850608210939496,NA
"logi.S","GRB10","PMI",-0.0014849716301155,0.648113326437124,NA
"logi.S","SNORD116-20","PMI",0.00177920150770674,0.520451006161832,NA
"logi.S","KCNK9","PMI",0.000130771881694003,0.989031773143284,NA
"logi.S","INPP5F","PMI",0.000117114715448147,0.882620115148736,NA
"logi.S","RP13-487P22.1","PMI",0.00650783763503583,0.622139122158045,NA
"logi.S","MEST","PMI",-0.00239430048165975,0.289197085886757,NA
"logi.S","ZNF331","PMI",-0.00599697818573037,0.000758478600036372,NA
"logi.S","hsa-mir-335","PMI",-0.0049854993653047,0.566511992728638,NA
"logi.S","DIRAS3","PMI",0.00890185049591326,0.543011766285989,NA
"logi.S","PWRN1","PMI",0.0211405330451877,0.000558343879204904,NA
"logi.S","IGF2","PMI",-0.00231978353268484,0.543762531876939,NA
"logi.S","NLRP2","PMI",-0.00437781473218527,0.265158315620966,NA
"logi.S","UBE3A","PMI",0.000669718539596804,0.905520141266072,NA
"logi.S","MAGEL2","DxSCZ",-0.100593296844748,0.877663936861354,0.8728
"logi.S","TMEM261P1","DxSCZ",30.7735584910311,0.99937021739584,NA
"logi.S","SNHG14","DxSCZ",-0.0775562342114497,0.213733925294927,0.701
"logi.S","AL132709.5","DxSCZ",-0.11281004255442,0.597226846552602,0.6796
"logi.S","RP11-909M7.3","DxSCZ",-0.529814284858181,0.177557639932579,0.3502
"logi.S","ZIM2","DxSCZ",0.5052856651078,2.34601017315964e-06,0.056
"logi.S","NAP1L5","DxSCZ",0.143649578021643,0.194037653907611,0.5246
"logi.S","MEG3","DxSCZ",0.303233691851413,1.50340627723675e-08,0.3164
"logi.S","PEG3","DxSCZ",0.109095103628186,0.00194976002580313,0.4786
"logi.S","PWAR6","DxSCZ",0.252259028547333,2.16133775789184e-05,0.3418
"logi.S","FAM50B","DxSCZ",0.0696382620624198,0.882371679777841,0.8868
"logi.S","NDN","DxSCZ",1.05587169096127,0.132426042824724,0.1426
"logi.S","SNURF","DxSCZ",0.0794551551025584,0.233320191279652,0.8062
"logi.S","PEG10","DxSCZ",0.0774646021969356,0.0910716501497192,0.5678
"logi.S","SNRPN","DxSCZ",0.0974936571284722,0.131733327238961,0.745
"logi.S","KCNQ1OT1","DxSCZ",0.146063640832481,0.146131266271893,0.352
"logi.S","ZDBF2","DxSCZ",-0.205588064791509,0.00295861741224502,0.4968
"logi.S","GRB10","DxSCZ",-0.0121555603589211,0.872058642292918,0.8888
"logi.S","SNORD116-20","DxSCZ",-0.187793350046731,0.000733018168915154,0.3992
"logi.S","KCNK9","DxSCZ",0.163074141822112,0.436539907509822,0.4574
"logi.S","INPP5F","DxSCZ",-0.0261783361418573,0.135373170372491,0.6094
"logi.S","RP13-487P22.1","DxSCZ",-0.0167814671339946,0.956188729904855,0.972
"logi.S","MEST","DxSCZ",0.216204890458642,5.96985706767392e-06,0.0014
"logi.S","ZNF331","DxSCZ",0.0593091271628337,0.188873457141925,0.4488
"logi.S","hsa-mir-335","DxSCZ",-0.329465679416799,0.0570196842083028,0.1528
"logi.S","DIRAS3","DxSCZ",0.425726224227156,0.324866620210212,0.425
"logi.S","PWRN1","DxSCZ",-0.262915627451853,0.0515391065083147,0.1948
"logi.S","IGF2","DxSCZ",0.227583459137094,0.0352489391493908,0.0822
"logi.S","NLRP2","DxSCZ",-0.196292391068376,0.0280069489721626,0.204
"logi.S","UBE3A","DxSCZ",-0.231645838143986,0.128952046039046,0.167
"logi.S","MAGEL2","DxAFF",-0.636385418274966,0.439854661716803,0.4838
"logi.S","TMEM261P1","DxAFF",16.2776968284345,0.999811441875509,NA
"logi.S","SNHG14","DxAFF",-0.0878976415671267,0.583063652676601,0.7262
"logi.S","AL132709.5","DxAFF",0.496736779393773,0.246875461290456,0.3694
"logi.S","RP11-909M7.3","DxAFF",-0.567839179170883,0.375844583223167,0.4614
"logi.S","ZIM2","DxAFF",0.597724222425368,0.00163888462571844,0.2082
"logi.S","NAP1L5","DxAFF",0.0599787848878461,0.781598642861211,0.9332
"logi.S","MEG3","DxAFF",0.234732212483005,0.0640507072491546,0.7412
"logi.S","PEG3","DxAFF",0.1666656127456,0.0235557664466297,0.558
"logi.S","PWAR6","DxAFF",0.0477772380012284,0.741197820705368,0.9384
"logi.S","FAM50B","DxAFF",0.901879530256876,0.407101323696344,0.4128
"logi.S","NDN","DxAFF",16.5882603697732,0.993954872421792,0.2294
"logi.S","SNURF","DxAFF",0.131188344319498,0.46766365876587,0.9018
"logi.S","PEG10","DxAFF",0.0604835103207876,0.417266167581782,0.8658
"logi.S","SNRPN","DxAFF",0.192409003591563,0.283529406581503,0.7782
"logi.S","KCNQ1OT1","DxAFF",0.394408009522447,0.202295919217896,0.1498
"logi.S","ZDBF2","DxAFF",-1.11302364345948,1.99230625628728e-24,0.0154
"logi.S","GRB10","DxAFF",-0.026124991333537,0.842358853998538,0.8444
"logi.S","SNORD116-20","DxAFF",-0.0531846325101654,0.59111436569938,0.8872
"logi.S","KCNK9","DxAFF",0.039786112073695,0.882253570986426,0.9334
"logi.S","INPP5F","DxAFF",0.0463974859879913,0.102558666851162,0.6278
"logi.S","RP13-487P22.1","DxAFF",-1.06770574785797,0.163747834059405,0.180058473636455
"logi.S","MEST","DxAFF",0.00324826262111703,0.9688311512018,0.9634
"logi.S","ZNF331","DxAFF",0.0606261513821323,0.396145440050313,0.6334
"logi.S","hsa-mir-335","DxAFF",-0.417345800319817,0.225319190270463,0.2834
"logi.S","DIRAS3","DxAFF",-1.64945714276964,0.0675388754744245,0.0813106796116505
"logi.S","PWRN1","DxAFF",-0.543698573985091,0.035369278271269,0.0958
"logi.S","IGF2","DxAFF",0.137597850478072,0.42893557157142,0.5704
"logi.S","NLRP2","DxAFF",0.290251510566567,0.010780978683395,0.3244
"logi.S","UBE3A","DxAFF",0.110002813889151,0.573948546019459,0.7144
"logi.S","MAGEL2","RIN",0.296260137502623,0.42658672963744,NA
"logi.S","TMEM261P1","RIN",2.20070672612972,0.999914731751961,NA
"logi.S","SNHG14","RIN",0.286792291873036,3.3581756891888e-14,NA
"logi.S","AL132709.5","RIN",0.31156951110022,0.0131683814302,NA
"logi.S","RP11-909M7.3","RIN",-0.00294046979082514,0.990227843007548,NA
"logi.S","ZIM2","RIN",0.377463399351911,1.35553859539614e-10,NA
"logi.S","NAP1L5","RIN",0.425732833465298,8.69062441412809e-13,NA
"logi.S","MEG3","RIN",-0.100627199751089,0.00158503706454184,NA
"logi.S","PEG3","RIN",0.332113087189972,9.79295649917794e-57,NA
"logi.S","PWAR6","RIN",0.241539069832582,2.12040384889861e-11,NA
"logi.S","FAM50B","RIN",0.570846857708284,0.0534883235344416,NA
"logi.S","NDN","RIN",0.669199482933615,0.106300024488515,NA
"logi.S","SNURF","RIN",0.676176245791475,8.84274423070894e-64,NA
"logi.S","PEG10","RIN",-0.0516938833162887,0.0563141747943533,NA
"logi.S","SNRPN","RIN",0.654361858949283,1.49364944955994e-62,NA
"logi.S","KCNQ1OT1","RIN",-0.261910497976417,1.9536061639774e-05,NA
"logi.S","ZDBF2","RIN",0.104259206757842,0.0137832700084985,NA
"logi.S","GRB10","RIN",-0.0285238910955398,0.534130913766063,NA
"logi.S","SNORD116-20","RIN",0.268869602820951,2.02676643193109e-14,NA
"logi.S","KCNK9","RIN",-0.209108498597156,0.0801344991401473,NA
"logi.S","INPP5F","RIN",0.250292517876911,7.75637995531805e-107,NA
"logi.S","RP13-487P22.1","RIN",-0.435173600333101,0.0117444416751813,NA
"logi.S","MEST","RIN",0.00535852288598747,0.851373996109556,NA
"logi.S","ZNF331","RIN",0.397203086860315,3.97945170522285e-47,NA
"logi.S","hsa-mir-335","RIN",0.120225800747789,0.315411179021902,NA
"logi.S","DIRAS3","RIN",0.543009913078399,0.148020908467117,NA
"logi.S","PWRN1","RIN",0.261743387617394,0.00226664833540549,NA
"logi.S","IGF2","RIN",0.0787465663003693,0.167340040142431,NA
"logi.S","NLRP2","RIN",0.131919931441683,0.0189180204575733,NA
"logi.S","UBE3A","RIN",-0.101565007594948,0.244061486471807,NA
"logi.S","MAGEL2","RNA_batchB",-0.602524643335019,0.509647372613261,NA
"logi.S","TMEM261P1","RNA_batchB",-47.7806550882595,0.999748959464238,NA
"logi.S","SNHG14","RNA_batchB",-0.32730022031468,0.00171313728466741,NA
"logi.S","AL132709.5","RNA_batchB",-0.0468828006766485,0.884526557741564,NA
"logi.S","RP11-909M7.3","RNA_batchB",-0.558940592584081,0.354814655342429,NA
"logi.S","ZIM2","RNA_batchB",-1.99500037656756,5.81142218962843e-10,NA
"logi.S","NAP1L5","RNA_batchB",0.201753525654676,0.254209309504657,NA
"logi.S","MEG3","RNA_batchB",-0.865512780774615,1.20790763151118e-18,NA
"logi.S","PEG3","RNA_batchB",-0.509972702698269,5.6528628364864e-16,NA
"logi.S","PWAR6","RNA_batchB",-1.01494104275871,3.20698108801779e-20,NA
"logi.S","FAM50B","RNA_batchB",1.31408477605362,0.146422518245018,NA
"logi.S","NDN","RNA_batchB",-1.96516956894304,0.102241360472681,NA
"logi.S","SNURF","RNA_batchB",-0.450044450469378,6.2297244744996e-06,NA
"logi.S","PEG10","RNA_batchB",-0.231943504045472,0.00368989228950817,NA
"logi.S","SNRPN","RNA_batchB",-0.490506401898457,5.15647327749575e-07,NA
"logi.S","KCNQ1OT1","RNA_batchB",-0.607780691976095,0.00124912094485852,NA
"logi.S","ZDBF2","RNA_batchB",-0.767410720138825,4.33241959120709e-10,NA
"logi.S","GRB10","RNA_batchB",-0.200040331756869,0.13627207784347,NA
"logi.S","SNORD116-20","RNA_batchB",0.710905277979619,8.43711847497864e-09,NA
"logi.S","KCNK9","RNA_batchB",-0.310378285500769,0.373561382240525,NA
"logi.S","INPP5F","RNA_batchB",-0.0504555175667212,0.0911369436984492,NA
"logi.S","RP13-487P22.1","RNA_batchB",0.184800842279013,0.69068487385366,NA
"logi.S","MEST","RNA_batchB",-0.0159125858639886,0.846063545234148,NA
"logi.S","ZNF331","RNA_batchB",-0.223690366305707,0.00595280635684184,NA
"logi.S","hsa-mir-335","RNA_batchB",0.125142567130752,0.665673442208075,NA
"logi.S","DIRAS3","RNA_batchB",-1.59532248428374,0.151663632612388,NA
"logi.S","PWRN1","RNA_batchB",0.797464085710384,0.00264217319409885,NA
"logi.S","IGF2","RNA_batchB",-0.0411251338814438,0.779986791954495,NA
"logi.S","NLRP2","RNA_batchB",-0.356457453519129,0.0329021105958049,NA
"logi.S","UBE3A","RNA_batchB",0.400247821836321,0.158888195640089,NA
"logi.S","MAGEL2","RNA_batchC",0.0409808662375288,0.974705461774534,NA
"logi.S","TMEM261P1","RNA_batchC",-15.5970815543975,0.999923222327933,NA
"logi.S","SNHG14","RNA_batchC",0.0447809301059526,0.722408189416635,NA
"logi.S","AL132709.5","RNA_batchC",0.0445027032761324,0.900657218426552,NA
"logi.S","RP11-909M7.3","RNA_batchC",17.0390686447762,0.987870253737033,NA
"logi.S","ZIM2","RNA_batchC",-1.56698570266782,2.52635835386226e-06,NA
"logi.S","NAP1L5","RNA_batchC",0.648068800605636,0.00241302564663501,NA
"logi.S","MEG3","RNA_batchC",-0.00976486060736776,0.93695376193454,NA
"logi.S","PEG3","RNA_batchC",-0.0855385035479108,0.247153049182728,NA
"logi.S","PWAR6","RNA_batchC",-0.455353904490537,0.000355857812842151,NA
"logi.S","FAM50B","RNA_batchC",-0.196032571193521,0.822295138125252,NA
"logi.S","NDN","RNA_batchC",-3.19303677390077,0.00992011254270814,NA
"logi.S","SNURF","RNA_batchC",0.323358833948967,0.0277516143288616,NA
"logi.S","PEG10","RNA_batchC",0.0926693766732285,0.302951317349774,NA
"logi.S","SNRPN","RNA_batchC",0.304204083168685,0.0340923297525412,NA
"logi.S","KCNQ1OT1","RNA_batchC",-0.192472954303163,0.35320276165072,NA
"logi.S","ZDBF2","RNA_batchC",-1.01986981127347,9.44530225675959e-15,NA
"logi.S","GRB10","RNA_batchC",0.0339393505191128,0.823658378640994,NA
"logi.S","SNORD116-20","RNA_batchC",0.647413014045673,1.27310124206374e-06,NA
"logi.S","KCNK9","RNA_batchC",-0.190927638237381,0.643581563273391,NA
"logi.S","INPP5F","RNA_batchC",-0.0458359347963515,0.187849849960572,NA
"logi.S","RP13-487P22.1","RNA_batchC",-0.673375217326267,0.16386942801908,NA
"logi.S","MEST","RNA_batchC",-0.0273067320062119,0.754342321168171,NA
"logi.S","ZNF331","RNA_batchC",-0.213522994101113,0.0183259742245156,NA
"logi.S","hsa-mir-335","RNA_batchC",0.295812732734737,0.377043628145287,NA
"logi.S","DIRAS3","RNA_batchC",-1.40330109056778,0.216846462070201,NA
"logi.S","PWRN1","RNA_batchC",-0.0307099768501559,0.893561415458741,NA
"logi.S","IGF2","RNA_batchC",0.417898722069176,0.0228030512274441,NA
"logi.S","NLRP2","RNA_batchC",0.0287630704127385,0.890167248042959,NA
"logi.S","UBE3A","RNA_batchC",0.19921085093039,0.516694071105663,NA
"logi.S","MAGEL2","RNA_batchD",0.0732200381317556,0.94898924886282,NA
"logi.S","TMEM261P1","RNA_batchD",-7.40334724831786,0.999971713733255,NA
"logi.S","SNHG14","RNA_batchD",0.291392549439599,0.00913226299188199,NA
"logi.S","AL132709.5","RNA_batchD",0.894712439766086,0.0463489409453351,NA
"logi.S","RP11-909M7.3","RNA_batchD",0.36357447065677,0.65090603167866,NA
"logi.S","ZIM2","RNA_batchD",-1.77172823295615,1.38626561587254e-07,NA
"logi.S","NAP1L5","RNA_batchD",-0.435337830117649,0.0160625756134008,NA
"logi.S","MEG3","RNA_batchD",-0.183487857216509,0.0966886549842115,NA
"logi.S","PEG3","RNA_batchD",-0.232953114873234,0.000557832980728282,NA
"logi.S","PWAR6","RNA_batchD",-0.277144114554858,0.0204822602807686,NA
"logi.S","FAM50B","RNA_batchD",-0.680974409287785,0.297276442919525,NA
"logi.S","NDN","RNA_batchD",-3.4808216739604,0.00712162473794021,NA
"logi.S","SNURF","RNA_batchD",-0.101400641215542,0.34706971757562,NA
"logi.S","PEG10","RNA_batchD",0.0644286416755385,0.45576821698356,NA
"logi.S","SNRPN","RNA_batchD",-0.0824285519930027,0.438529531894465,NA
"logi.S","KCNQ1OT1","RNA_batchD",-0.0711729694827468,0.718526197732504,NA
"logi.S","ZDBF2","RNA_batchD",-0.198629601021633,0.137604244124143,NA
"logi.S","GRB10","RNA_batchD",-0.0494732004558244,0.727268101453508,NA
"logi.S","SNORD116-20","RNA_batchD",0.118717965034745,0.313243315775101,NA
"logi.S","KCNK9","RNA_batchD",-0.0293944378924108,0.941561886061352,NA
"logi.S","INPP5F","RNA_batchD",-0.118606080764379,0.000141681726954624,NA
"logi.S","RP13-487P22.1","RNA_batchD",-0.0486530379601095,0.910377428214183,NA
"logi.S","MEST","RNA_batchD",-0.0987525335353895,0.236358836661545,NA
"logi.S","ZNF331","RNA_batchD",-0.388410882759903,5.05661046642925e-06,NA
"logi.S","hsa-mir-335","RNA_batchD",-0.217851959959541,0.445562646145952,NA
"logi.S","DIRAS3","RNA_batchD",-1.80096909090507,0.138452182787341,NA
"logi.S","PWRN1","RNA_batchD",0.523578163917678,0.0455364776695583,NA
"logi.S","IGF2","RNA_batchD",0.366714721323156,0.0183682438413835,NA
"logi.S","NLRP2","RNA_batchD",-0.276499565719793,0.11674764708244,NA
"logi.S","UBE3A","RNA_batchD",0.556215759786668,0.0604071906020414,NA
"logi.S","MAGEL2","RNA_batchE",-0.838660870939308,0.363461347611599,NA
"logi.S","TMEM261P1","RNA_batchE",-19.2269248759659,0.99988595119372,NA
"logi.S","SNHG14","RNA_batchE",-0.125280702182629,0.231048586012781,NA
"logi.S","AL132709.5","RNA_batchE",0.382901774772961,0.280524995001678,NA
"logi.S","RP11-909M7.3","RNA_batchE",0.408112702557189,0.526503053025657,NA
"logi.S","ZIM2","RNA_batchE",-1.13396638904459,0.000532536172137226,NA
"logi.S","NAP1L5","RNA_batchE",0.90109059052859,1.6706597128863e-05,NA
"logi.S","MEG3","RNA_batchE",-0.104642189177332,0.317403468996165,NA
"logi.S","PEG3","RNA_batchE",-0.0870445777285885,0.199722678672256,NA
"logi.S","PWAR6","RNA_batchE",-0.0939720648398858,0.446772601988347,NA
"logi.S","FAM50B","RNA_batchE",0.0140984798453473,0.984550224262706,NA
"logi.S","NDN","RNA_batchE",-1.15335738034379,0.421481337676849,NA
"logi.S","SNURF","RNA_batchE",0.675338387576762,4.53064537390491e-08,NA
"logi.S","PEG10","RNA_batchE",-0.0914102493807075,0.265882958917206,NA
"logi.S","SNRPN","RNA_batchE",0.558316579024046,2.52734593738933e-06,NA
"logi.S","KCNQ1OT1","RNA_batchE",-0.279675809904362,0.181930574218352,NA
"logi.S","ZDBF2","RNA_batchE",-0.0813626373530058,0.538540104634675,NA
"logi.S","GRB10","RNA_batchE",0.108803564396457,0.434575416189039,NA
"logi.S","SNORD116-20","RNA_batchE",-0.239416451108591,0.0254613537645213,NA
"logi.S","KCNK9","RNA_batchE",-0.234025063729669,0.478624095675614,NA
"logi.S","INPP5F","RNA_batchE",0.0396066182720503,0.186832716279179,NA
"logi.S","RP13-487P22.1","RNA_batchE",-0.188792797746604,0.688563572882586,NA
"logi.S","MEST","RNA_batchE",0.116437033968013,0.14951609879684,NA
"logi.S","ZNF331","RNA_batchE",0.021507168065091,0.794642038998228,NA
"logi.S","hsa-mir-335","RNA_batchE",-0.0313966625997345,0.91627697383234,NA
"logi.S","DIRAS3","RNA_batchE",-1.86072616456912,0.0978162433535995,NA
"logi.S","PWRN1","RNA_batchE",0.724447134283302,0.00369300874916775,NA
"logi.S","IGF2","RNA_batchE",0.319356879774963,0.0397079742399705,NA
"logi.S","NLRP2","RNA_batchE",-0.311323207615813,0.0529901451048408,NA
